id,hotel_name,city,phone,email,website,status,date_discovered,audit_notes,last_sent
usa-hotel-589,"Contact Us | The Inn of the Five Graces | Santa Fe, NM",Santa,,guestservices@fivegraces.com,https://fivegraces.com/contact/,sent,2026-09-15,Serper discovery,
usa-hotel-590,Inn at Santa Fe,Santa,,reservations@innatsantafe.com,https://www.santafe.org/listing/inn-at-santa-fe/171/,sent,2026-09-15,Serper discovery,
usa-hotel-591,Santa Fe Downtown Hotels | Contact Us,Santa,,,https://www.hotelsantafe.com/contact,duplicate,2026-09-15,Serper discovery,
usa-hotel-592,La Posada de Santa Fe: Luxury Hotel & Resort in New Mexico,Santa,,,https://www.laposadadesantafe.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-593,Hotels Downtown Santa Fe NM | Contact Us,Santa,,res@thesagesf.com,https://www.thesagesf.com/contact-us,sent,2026-09-15,Serper discovery,
usa-hotel-594,Santa Fe Hotel Reservations,Santa,,res@innatsf.com,https://www.innatsf.com/contact-us,sent,2026-09-15,Serper discovery,
usa-hotel-595,Santa Fe - Four Seasons Resort Rancho Encantado,Santa,,,https://www.fourseasons.com/santafe/,duplicate,2026-09-15,Serper discovery,
usa-hotel-596,"Inn at Santa Fe | Santa Fe, NM 87507",Santa,,,https://www.newmexico.org/listing/inn-at-santa-fe/3115/,invalid_no_email,2026-09-15,Serper discovery,
usa-hotel-597,"Charleston Luxury Hotels | Hotel Bennett Charleston, SC",Charleston,,,https://www.hotelbennett.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-598,Hotels in Downtown Charleston SC - The Palmetto Hotel ...,Charleston,,,https://www.palmettohotelcharleston.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-599,Contact The Ryder Hotel Charleston | Get In Touch,Charleston,,,https://www.theryderhotel.com/about/contact/,duplicate,2026-09-15,Serper discovery,
usa-hotel-600,"Hotels in Charleston, South Carolina",Charleston,,karen.dejong@marriott.com,https://www.pmpa.org/wp-content/uploads/2021/08/Hotels-in-Charleston.pdf,invalid_non_hotel,2026-09-15,Serper discovery,
usa-hotel-601,Indigo Inn | Charleston | Official Site,Charleston,,info@indigoinn.com,https://www.indigoinn.com/,sent,2026-09-15,Serper discovery,
usa-hotel-602,"Contact The Ansonborough | Boutique Hotel in Charleston, ...",Charleston,,info@theansonborough.com,https://www.theansonborough.com/contact.htm,sent,2026-09-15,Serper discovery,
usa-hotel-603,The Flat Iron Hotel — Downtown Asheville Boutique Hotel,Asheville,,theflatiron@theindigoroad.com,https://ashevilleflatiron.com/,sent,2026-09-15,Serper discovery,
usa-hotel-604,The Windsor Boutique Hotel - Asheville,Asheville,,info@WindsorAsheville.com,https://windsorasheville.com/,sent,2026-09-15,Serper discovery,
usa-hotel-605,"The Windsor Boutique Hotel- First Class Asheville, NC Hotels",Asheville,,info@windsorasheville.com,https://www.travelweekly.com/Hotels/Asheville/The-Windsor-Boutique-Hotel-p9205938,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-606,Contact Us | Elevation Lofts Hotel Asheville NC,Asheville,,info@elevationloftshotel.com,https://elevationloftshotel.com/contact/,sent,2026-09-15,Serper discovery,
usa-hotel-607,The Windsor Boutique Hotel (@windsorboutiquehotelavl),Asheville,,info@windsorasheville.com,https://www.instagram.com/windsorboutiquehotelavl/?hl=en,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-608,Hotels/Motels - Asheville Area Chamber of Commerce,Asheville,,,https://web.ashevillechamber.org/cwt/external/wcpages/wcdirectory/directorytest.aspx?CategoryID=52&title=Hotels%2FMotels&adkeyword=Hotels%2FMotels,duplicate,2026-09-15,Serper discovery,
usa-hotel-609,"Blind Tiger Asheville | Boutique Hotel in Asheville, NC",Asheville,,,https://www.larkhotels.com/north-carolina/asheville/blind-tiger-asheville,duplicate,2026-09-15,Serper discovery,
usa-hotel-610,Hotel Napa Valley | Best Hotels to Stay in Napa Valley,Napa,,hotelnapavalley@oldworldinn.com,https://www.hotelnapavalley.com/,sent,2026-09-15,Serper discovery,
usa-hotel-611,Contact White House Napa – Boutique Hotel in Napa Valley,Napa,,info@whitehousenapa.com,https://whitehousenapa.com/contact/,sent,2026-09-15,Serper discovery,
usa-hotel-612,The George | Napa's Newest Boutique Hotel,Napa,,,https://www.thegeorgenapa.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-613,Milliken Creek Inn | Official Site | Napa CA Luxury Boutique ...,Napa,,millikencreekinn@foursisters.com,https://www.millikencreekinn.com/,sent,2026-09-15,Serper discovery,
usa-hotel-614,Hotel Indigo Napa Valley - IHG Hotels & Resorts,Napa,,,https://www.ihg.com/hotelindigo/hotels/us/en/napa-california/sfonv/hoteldetail,duplicate,2026-09-15,Serper discovery,
usa-hotel-615,A downtown wine country boutique hotel Archer Hotel Napa,Napa,,,https://archerhotel.com/napa,invalid_no_email,2026-09-15,Serper discovery,
usa-hotel-616,"Casa Mani Resort Napa Valley, Curio Collection by Hilton",Napa,,,https://www.hilton.com/en/hotels/napvpqq-casa-mani-resort-napa-valley/,invalid_no_email,2026-09-15,Serper discovery,
usa-hotel-617,Hotel Yountville | A Napa Valley Luxury Resort & Spa,Napa,,,https://www.hotelyountville.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-618,THE 10 BEST Boutique Hotels in Napa Valley,Napa,,,https://www.tripadvisor.com/HotelsList-Napa_Valley-Boutique-Hotels-zfp1609.html,duplicate,2026-09-15,Serper discovery,
usa-hotel-619,The Palm Springs Hotel | Official Site,Palm,,,https://www.thepalmspringshotel.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-620,Contact V Palm Springs | Boutique Hotel in ...,Palm,,reservations@vpalmsprings.com,https://www.vpalmsprings.com/contact,sent,2026-09-15,Serper discovery,
usa-hotel-621,Contact — Palm Springs' best boutique hotel for groups,Palm,,experience@avantstay.com,https://www.elcidpalmsprings.com/contact/meet-your-new-palm-springs-boutique-hotel,sent,2026-09-15,Serper discovery,
usa-hotel-622,Contact Us | Parker Palm Springs Boutique Hotel Resort,Palm,,,https://www.parkerpalmsprings.com/contact-parker,duplicate,2026-09-15,Serper discovery,
usa-hotel-623,Fleur Noire Hôtel™ A Lifestyle Boutique Hotel Palm Springs ...,Palm,,info@fleurnoirehotel.com,https://www.fleurnoirehotel.com/,sent,2026-09-15,Serper discovery,
usa-hotel-624,Avalon Hotel Palm Springs Resort | Downtown Boutique Hotel,Palm,,info@avalonpalmsprings.com,https://www.avalon-hotel.com/palm-springs/,sent,2026-09-15,Serper discovery,
usa-hotel-625,"The Ritz-Carlton, Rancho Mirage | Palm Springs Luxury Hotel",Palm,,,https://www.ritzcarlton.com/en/hotels/pspps-the-ritz-carlton-rancho-mirage/overview/,invalid_no_email,2026-09-15,Serper discovery,
usa-hotel-626,"The Douglas | Boutique Hotel in Historic District, Savannah, GA",Savannah,,,https://thedouglas.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-627,Hotel Bardo Savannah | Your Ultimate Stay Experience,Savannah,,hello@staybardo.com,https://www.staybardo.com/,sent,2026-09-15,Serper discovery,
usa-hotel-628,Contact our Luxury Savannah Hotel,Savannah,,.Locorini@perrylanehotel.com,https://www.perrylanehotel.com/contact-us,sent,2026-09-15,Serper discovery,
usa-hotel-629,"The Drayton Hotel | Boutique Hotel In Savannah, GA | Georgia ...",Savannah,,,https://www.thedraytonhotel.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-630,"Perry Lane Hotel, a Luxury Collection Hotel, Savannah",Savannah,,christina.mcaree@sagehospitalitygroup.com,https://www.marriott.com/en-us/hotels/savlc-perry-lane-hotel-a-luxury-collection-hotel-savannah/overview/,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-631,FIT Friendly Hotels,Savannah,,Valerie@LeftLane.dev,https://visitsavannah.com/sites/default/files/fit_list.pdf,invalid_non_hotel,2026-09-15,Serper discovery,
usa-hotel-632,7 Boutique Hotels in Savannah That Capture the City's ...,Savannah,,,https://www.cntraveler.com/gallery/boutique-hotels-in-savannah-that-capture-the-citys-historic-charm,duplicate,2026-09-15,Serper discovery,
usa-hotel-633,The Present Boutique Hotel Savannah Official Address ...,Savannah,,raiyan@numarix.com,https://www.facebook.com/fb-answers/the-present-boutique-hotel-savannah-official-address-phone/,invalid_non_hotel,2026-09-15,Serper discovery,
usa-hotel-634,THE 10 BEST Boutique Hotels in Savannah,Savannah,,,https://www.tripadvisor.com/HotelsList-Savannah-Boutique-Hotels-zfp1466.html,duplicate,2026-09-15,Serper discovery,
usa-hotel-635,L'Auberge de Sedona | Luxury Sedona Hotel & Resort,Sedona,,info@lauberge.com,https://www.lauberge.com/,sent,2026-09-15,Serper discovery,
usa-hotel-636,El Portal Sedona Hotel: Boutique Hotel Sedona AZ,Sedona,,,https://elportalsedona.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-637,"Boutique Resort in Sedona, AZ | Arabella Sedona",Sedona,,reservations@arabellahotelsedona.com,https://www.arabellahotelsedona.com/,sent,2026-09-15,Serper discovery,
usa-hotel-638,Hotel Sedona AZ | Enchantment Sedona | Contact,Sedona,,,https://www.enchantmentresort.com/contact/,duplicate,2026-09-15,Serper discovery,
usa-hotel-639,"Sky Rock Sedona, a Tribute Portfolio Hotel",Sedona,,,https://www.marriott.com/en-us/hotels/flgsx-sky-rock-sedona-a-tribute-portfolio-hotel/overview/,duplicate,2026-09-15,Serper discovery,
usa-hotel-640,Boutique hotels in Sedona - 9,Sedona,,,https://www.myboutiquehotel.com/en/boutique-hotels-sedona/,duplicate,2026-09-15,Serper discovery,
usa-hotel-641,El Portal Sedona Hotel,Sedona,,,https://www.scenicsedona.com/el-portal-sedona-hotel/,duplicate,2026-09-15,Serper discovery,
usa-hotel-642,Sedona Luxury Hotels,Sedona,,,https://www.forbestravelguide.com/destinations/sedona-arizona,duplicate,2026-09-15,Serper discovery,
usa-hotel-643,"St Julien Hotel & Spa In Boulder, Colorado | Official Site",Boulder,,,https://stjulien.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-644,Hotel in Boulder Colorado|Hotel Near Pearl Street,Boulder,,Reservations@theBradleyBoulder.com,https://www.thebradleyboulder.com/,sent,2026-09-15,Serper discovery,
usa-hotel-645,"Hotel Boulderado- First Class Boulder, CO Hotels",Boulder,,,https://www.travelweekly.com/Hotels/Boulder-CO/Hotel-Boulderado-p4108353,duplicate,2026-09-15,Serper discovery,
usa-hotel-646,"Privacy Policy | Hotel Boulderado – Boulder, Colorado",Boulder,,erin@conceptrestaurants.com,https://www.boulderado.com/privacy-policy/,invalid_non_hotel,2026-09-15,Serper discovery,
usa-hotel-647,"Hotel Boulderado, Boulder, Colorado, USA - Hotel Review",Boulder,,,https://www.cntraveler.com/hotels/united-states/boulder/hotel-boulderado,duplicate,2026-09-15,Serper discovery,
usa-hotel-648,THE BEST Boutique Hotels in Boulder 2026 (with Prices),Boulder,,,https://www.tripadvisor.com/HotelsList-Boulder-Hotels-Motels-Boutique-zfp16834703.html,duplicate,2026-09-15,Serper discovery,
usa-hotel-649,Hotel Boulderado,Boulder,,,https://indiemusicalliance.net/directory/ima/hotel-boulderado/,duplicate,2026-09-15,Serper discovery,
usa-hotel-650,"Hotel Boulderado in Boulder, Colorado, is a historic landmark ...",Boulder,,,https://www.facebook.com/ColoradoBusinessFinder/videos/hotel-boulderado-in-boulder-colorado-is-a-historic-landmark-hotel-located-at-211/2192979141505190/,duplicate,2026-09-15,Serper discovery,
usa-hotel-651,Hotel Boulderado,Boulder,,,https://boulderdowntown.com/go/hotel-boulderado,duplicate,2026-09-15,Serper discovery,
usa-hotel-652,"Contact Us | The Inn of the Five Graces | Santa Fe, NM",Santa,,GuestServices@FiveGraces.com,https://fivegraces.com/contact/,sent,2026-09-15,Serper discovery,
usa-hotel-653,Santa Fe Downtown Hotels | Contact Us,Santa,,,https://www.hotelsantafe.com/contact,duplicate,2026-09-15,Serper discovery,
usa-hotel-654,La Posada de Santa Fe: Luxury Hotel & Resort in New Mexico,Santa,,,https://www.laposadadesantafe.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-655,Hotel St. Francis,Santa,,nmreservations@hhandr.com,https://www.hotelstfrancis.com/,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-656,Hotels Downtown Santa Fe NM | Contact Us,Santa,,res@thesagesf.com,https://www.thesagesf.com/contact-us,sent,2026-09-15,Serper discovery,
usa-hotel-657,Santa Fe Hotel Reservations,Santa,,res@innatsf.com,https://www.innatsf.com/contact-us,sent,2026-09-15,Serper discovery,
usa-hotel-658,Santa Fe - Four Seasons Resort Rancho Encantado,Santa,,,https://www.fourseasons.com/santafe/,duplicate,2026-09-15,Serper discovery,
usa-hotel-659,"Inn at Santa Fe | Santa Fe, NM 87507",Santa,,,https://www.newmexico.org/listing/inn-at-santa-fe/3115/,duplicate,2026-09-15,Serper discovery,
usa-hotel-660,"Emeline | Boutique Hotel in Downtown Charleston, SC",Charleston,,,https://hotelemeline.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-661,Hotels in Downtown Charleston SC - The Palmetto Hotel ...,Charleston,,,https://www.palmettohotelcharleston.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-662,"Charleston Luxury Hotels | Hotel Bennett Charleston, SC",Charleston,,,https://www.hotelbennett.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-663,"Hotels in Charleston, South Carolina",Charleston,,karen.dejong@marriott.com,https://www.pmpa.org/wp-content/uploads/2021/08/Hotels-in-Charleston.pdf,invalid_non_hotel,2026-09-15,Serper discovery,
usa-hotel-664,"Contact The Ansonborough | Boutique Hotel in Charleston, ...",Charleston,,info@theansonborough.com,https://www.theansonborough.com/contact.htm,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-665,The Flat Iron Hotel — Downtown Asheville Boutique Hotel,Asheville,,theflatiron@theindigoroad.com,https://ashevilleflatiron.com/,sent,2026-09-15,Serper discovery,
usa-hotel-666,Contact Us | Elevation Lofts Hotel Asheville NC,Asheville,,info@elevationloftshotel.com,https://elevationloftshotel.com/contact/,sent,2026-09-15,Serper discovery,
usa-hotel-667,The Windsor Boutique Hotel - Asheville,Asheville,,info@WindsorAsheville.com,https://windsorasheville.com/,sent,2026-09-15,Serper discovery,
usa-hotel-668,"The Windsor Boutique Hotel- First Class Asheville, NC Hotels",Asheville,,info@windsorasheville.com,https://www.travelweekly.com/Hotels/Asheville/The-Windsor-Boutique-Hotel-p9205938,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-669,Hotels/Motels - Asheville Area Chamber of Commerce,Asheville,,,https://web.ashevillechamber.org/cwt/external/wcpages/wcdirectory/directorytest.aspx?CategoryID=52&title=Hotels%2FMotels&adkeyword=Hotels%2FMotels,duplicate,2026-09-15,Serper discovery,
usa-hotel-670,"Blind Tiger Asheville | Boutique Hotel in Asheville, NC",Asheville,,,https://www.larkhotels.com/north-carolina/asheville/blind-tiger-asheville,duplicate,2026-09-15,Serper discovery,
usa-hotel-671,The Windsor Boutique Hotel (@windsorboutiquehotelavl),Asheville,,info@windsorasheville.com,https://www.instagram.com/windsorboutiquehotelavl/?hl=en,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-672,Zelda Dearest | Boutique Hotel Asheville | Official Site,Asheville,,stay@zeldadearest.com,https://www.zeldadearest.com/,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-673,Hotel Napa Valley | Best Hotels to Stay in Napa Valley,Napa,,hotelnapavalley@oldworldinn.com,https://www.hotelnapavalley.com/,sent,2026-09-15,Serper discovery,
usa-hotel-674,Contact White House Napa – Boutique Hotel in Napa Valley,Napa,,info@whitehousenapa.com,https://whitehousenapa.com/contact/,sent,2026-09-15,Serper discovery,
usa-hotel-675,The George | Napa's Newest Boutique Hotel,Napa,,,https://www.thegeorgenapa.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-676,Milliken Creek Inn | Official Site | Napa CA Luxury Boutique ...,Napa,,millikencreekinn@foursisters.com,https://www.millikencreekinn.com/,sent,2026-09-15,Serper discovery,
usa-hotel-677,Hotel Indigo Napa Valley - IHG Hotels & Resorts,Napa,,,https://www.ihg.com/hotelindigo/hotels/us/en/napa-california/sfonv/hoteldetail,duplicate,2026-09-15,Serper discovery,
usa-hotel-678,A downtown wine country boutique hotel Archer Hotel Napa,Napa,,,https://archerhotel.com/napa,duplicate,2026-09-15,Serper discovery,
usa-hotel-679,Hotel Yountville | A Napa Valley Luxury Resort & Spa,Napa,,,https://www.hotelyountville.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-680,THE 10 BEST Boutique Hotels in Napa Valley,Napa,,,https://www.tripadvisor.com/HotelsList-Napa_Valley-Boutique-Hotels-zfp1609.html,duplicate,2026-09-15,Serper discovery,
usa-hotel-681,"Napa Valley Hotel & Suites | BEST HOTEL in Napa, CA",Napa,,info@napavalleyhotelandsuites.com,https://www.napavalleyhotelandsuites.com/,sent,2026-09-15,Serper discovery,
usa-hotel-682,The Palm Springs Hotel | Official Site,Palm,,,https://www.thepalmspringshotel.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-683,Contact V Palm Springs | Boutique Hotel in ...,Palm,,reservations@vpalmsprings.com,https://www.vpalmsprings.com/contact,sent,2026-09-15,Serper discovery,
usa-hotel-684,Contact — Palm Springs' best boutique hotel for groups,Palm,,experience@avantstay.com,https://www.elcidpalmsprings.com/contact/meet-your-new-palm-springs-boutique-hotel,sent,2026-09-15,Serper discovery,
usa-hotel-685,Contact Us | Parker Palm Springs Boutique Hotel Resort,Palm,,,https://www.parkerpalmsprings.com/contact-parker,duplicate,2026-09-15,Serper discovery,
usa-hotel-686,Fleur Noire Hôtel™ A Lifestyle Boutique Hotel Palm Springs ...,Palm,,info@fleurnoirehotel.com,https://www.fleurnoirehotel.com/,sent,2026-09-15,Serper discovery,
usa-hotel-687,Palm Springs Hotel California,Palm,,info@palmspringshotelcalifornia.com,https://palmspringshotelcalifornia.com/,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
usa-hotel-688,"23 Glamorous Boutique Hotels in Palm Springs, California",Palm,,,https://www.cntraveler.com/story/best-boutique-hotels-in-palm-springs,duplicate,2026-09-15,Serper discovery,
usa-hotel-689,"The Douglas | Boutique Hotel in Historic District, Savannah, GA",Savannah,,,https://thedouglas.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-690,Hotel Bardo Savannah | Your Ultimate Stay Experience,Savannah,,hello@staybardo.com,https://www.staybardo.com/,sent,2026-09-15,Serper discovery,
usa-hotel-691,Contact our Luxury Savannah Hotel,Savannah,,.Locorini@perrylanehotel.com,https://www.perrylanehotel.com/contact-us,sent,2026-09-15,Serper discovery,
usa-hotel-692,"The Drayton Hotel | Boutique Hotel In Savannah, GA | Georgia ...",Savannah,,,https://www.thedraytonhotel.com/,duplicate,2026-09-15,Serper discovery,
usa-hotel-693,"Perry Lane Hotel, a Luxury Collection Hotel, Savannah",Savannah,,christina.mcaree@sagehospitalitygroup.com,https://www.marriott.com/en-us/hotels/savlc-perry-lane-hotel-a-luxury-collection-hotel-savannah/overview/,duplicate,2026-09-15,Serper discovery | duplicate of already-sent hotel,
